5727,5728
5729,5738
5731,5740
5743,12304
5745,12306
5746,12307
5752,5755
5754,5755
5755,5782
5760,5761
5761,5764
5763,5790
5765,5792
5773,5800
5778,5781
5781,5782
5783,12344
5787,5790
5789,5792
5792,12353
5799,12360
5833,5836
5835,12396
5836,12397
5841,12402
5842,12403
5844,12405
5846,5873
5848,5875
5854,5881
5859,5860
5860,5863
5862,12423
5864,12425
5866,5875
5868,12429
5870,12431
5873,12434
5874,5875
5875,5956
5878,5881
5880,5881
5881,5962
5890,12451
5896,12457
5898,5899
5913,12474
5914,12475
5916,12477
5918,5927
5920,12481
5922,12483
5924,5927
5927,5954
5928,12489
5929,12490
5932,12493
5934,12495
5935,12496
5940,12501
5942,12503
5945,12506
5946,12507
5947,12508
5951,12512
5955,12516
5957,12518
5958,12519
5959,12520
5961,12522
5963,12524
5965,12526
5968,12529
5970,5971
5971,12532
5976,5977
5977,12538
5979,5980
5983,12544
5989,12550
5998,6007
6004,6007
6006,12567
6022,6025
6024,6025
6025,6034
6030,6031
6031,6034
6033,12594
6035,12596
6075,6076
6076,6079
6078,12639
6080,6089
6082,6091
6084,12645
6086,6089
6089,6116
6090,6091
6091,6118
6094,6097
6096,6097
6097,6124
6102,6103
6104,6107
6107,12668
6108,6109
6109,6118
6113,12674
6117,6118
6119,6200
6120,6121
6121,6124
6123,6124
6125,6206
6127,6208
6130,6133
6132,6133
6133,12694
6138,6139
6139,12700
6141,6142
6145,6226
6151,6232
6156,12717
6158,6161
6161,6170
6162,12723
6163,12724
6167,6170
6171,12732
6173,6200
6174,12735
6175,12736
6177,12738
6179,6206
6181,12742
6210,6211
6211,12772
6213,6214
6217,12778
6219,6220
6225,6226
6226,12787
6229,12790
6231,6232
6232,12793
6238,6241
6240,6241
6241,6250
6246,6247
6247,6250
6249,12810
6251,6278
6264,6265
6265,6268
6267,6268
6269,6278
6273,6274
6275,6278
6278,12839
6295,6304
6301,6304
6303,6304
6322,12883
6328,12889
6330,12891
6346,6349
6348,12909
6349,12910
6354,12915
6355,12916
6357,12918
6359,12920
6361,6442
6367,6448
6400,12961
6402,12963
6403,12964
6408,12969
6409,12970
6411,12972
6413,6440
6415,12976
6421,12982
6426,12987
6427,12988
6429,12990
6431,12992
6433,12994
6435,12996
6437,12998
6440,13001
6441,13002
6442,13003
6445,13006
6447,13008
6448,13009
6457,13018
6463,13024
6465,6466
6511,6520
6517,6520
6519,13080
6563,6566
6567,6568
6569,6578
6578,6605
6579,6580
6581,6584
6584,6611
6585,6586
6586,6667
6596,6605
6608,6611
6612,6613
6615,6616
6617,7346
6620,7349
6621,6622
6622,6703
6626,7355
6630,8817
6632,7361
6633,6634
6634,6715
6636,6717
6638,7367
6640,6721
6650,6659
6662,6665
6666,6667
6698,7427
6702,6703
6704,6713
6713,7442
6714,6715
6716,6719
6719,7448
6720,6721
6723,6724
6725,6728
6728,6755
6729,6730
6730,8917
6734,6737
6738,8925
6740,8927
6741,6742
6742,7471
6744,7473
6746,7475
6748,6775
6752,6755
6756,6757
6758,6767
6767,8954
6768,6769
6770,6773
6773,7502
6774,6775
6775,7018
6777,6778
6778,7021
6780,6781
6782,6791
6784,6793
6786,7029
6788,6791
6791,7034
6792,6793
6793,7036
6796,6799
6798,6799
6799,7042
6812,6821
6824,6827
6828,6829
6860,7589
6864,6865
6866,6875
6876,6877
6878,6881
6881,7610
6882,6883
6883,6964
6947,6956
6959,6962
6963,6964
6968,6971
6972,6973
6974,6983
6984,6985
6986,6989
6989,7718
6990,6991
6991,7018
7001,7010
7013,7016
7017,7018
7020,7021
7022,7751
7025,7754
7026,7027
7027,9214
7038,7039
7039,7768
7041,7770
7043,7772
7045,7774
7047,7048
7049,7076
7052,7079
7053,7134
7054,7081
7058,7085
7062,7089
7064,7091
7065,7146
7066,7093
7068,7095
7070,7097
7072,7153
7076,7079
7080,7081
7082,7091
7091,7172
7092,7093
7094,7097
7097,7178
7098,7099
7099,9286
7101,7182
7102,7183
7104,7185
7106,7115
7108,7189
7110,7191
7112,7115
7115,7196
7116,7197
7117,7198
7120,7201
7122,7203
7123,7204
7130,7133
7134,7135
7136,7145
7145,7172
7146,7147
7148,7151
7151,7178
7152,7153
7163,7172
7175,7178
7179,7180
7182,7185
7184,7913
7187,7916
7188,7189
7193,7922
7197,9384
7199,7928
7200,7201
7203,7932
7205,7934
7209,7236
7210,7237
7212,7239
7214,7241
7216,7225
7218,7245
7220,7247
7223,7250
7224,7225
7225,7252
7228,7231
7230,7231
7231,7258
7236,7237
7238,7241
7241,7250
7242,7243
7243,9430
7247,7250
7251,9438
7253,9440
7254,7255
7255,7984
7257,7986
7259,7988
7261,7990
7298,7307
7310,7313
7314,7315
7346,7349
7350,7593
7352,7361
7361,7442
7362,7363
7364,7367
7367,7448
7368,7369
7369,7612
7433,7442
7445,7448
7449,7450
7454,7457
7458,9645
7460,7469
7469,9656
7470,7471
7472,7475
7475,7502
7476,7477
7477,9664
7487,7496
7499,7502
7503,7504
7506,7749
7508,7751
7511,7754
7512,7513
7513,7522
7517,7760
7521,7522
7523,7766
7524,7767
7525,7768
7527,7770
7529,7772
7531,7774
7595,7604
7607,7610
7611,7612
7703,7712
7715,7718
7719,7720
7751,7754
7755,9942
7757,7766
7767,7768
7769,7772
7772,9959
7773,7774
7774,9961
7778,7781
7782,7809
7784,7793
7793,7820
7794,7797
7796,7799
7799,7826
7800,7801
7801,7828
7811,7820
7823,7826
7827,7828
7830,7911
7832,7913
7835,7916
7836,7917
7837,7918
7841,7922
7845,7926
7847,7928
7848,7929
7849,7930
7851,7932
7853,7934
7855,7936
7865,7874
7877,7880
7881,7882
7913,7916
7917,7918
7919,7928
7929,7932
7931,7934
7934,10121
7935,7936
7938,7965
7940,7967
7943,7970
7944,7945
7945,7954
7949,7976
7953,7954
7955,7982
7956,7983
7957,7984
7959,7986
7961,7988
7963,7990
7967,7970
7971,10158
7973,7982
7982,10169
7983,7986
7985,7988
7988,10175
7989,7990
8019,8020
8021,8024
8024,8051
8025,8026
8026,8035
8030,8057
8034,8035
8036,8063
8037,8038
8038,8119
8040,8121
8042,8069
8044,8125
8048,8051
8052,8061
8054,8063
8063,8144
8064,8145
8066,8069
8069,8150
8070,8071
8071,8152
8073,8074
8074,8083
8076,8077
8080,8161
8082,8083
8088,8089
8089,10276
8092,8173
8094,8095
8095,8176
8102,8129
8106,8107
8108,8117
8117,8144
8118,8119
8120,8123
8123,8150
8124,8125
8135,8144
8147,8150
8151,8152
8154,8155
8160,8161
8169,8170
8172,8173
8175,8176
8181,8182
8182,8191
8184,8185
8186,8195
8188,8197
8190,8191
8192,8219
8195,8222
8196,10383
8197,10384
8208,8217
8210,8219
8213,8222
8214,8215
8215,8224
8219,8222
8223,10410
8225,10412
8236,8239
8238,8239
8239,8248
8244,8245
8245,8488
8247,8248
8251,8494
8264,8267
8268,8269
8270,8279
8280,8281
8282,8285
8285,8312
8286,8287
8287,8368
8297,8306
8309,8312
8313,8314
8316,8317
8322,8323
8323,10510
8334,8335
8335,8416
8337,8338
8341,8422
8351,8360
8363,8366
8367,8368
8403,8404
8415,8416
8421,8422
8424,8433
8426,8429
8429,8438
8430,8431
8431,8440
8453,8462
8457,8458
8459,8468
8478,8479
8479,8488
8481,8482
8485,8494
8505,8532
8506,8515
8508,8535
8510,8537
8512,8593
8514,8515
8516,8543
8519,8546
8520,8547
8521,8548
8524,8605
8526,8607
8527,8608
8532,8533
8534,8537
8537,8546
8538,8547
8539,8548
8543,8546
8547,8548
8549,8630
8550,8631
8551,8632
8553,8634
8555,8636
8557,8638
8560,8641
8562,8563
8563,8644
8568,8569
8569,8650
8571,8572
8575,8656
8581,8662
8586,8587
8588,8615
8591,8618
8592,8593
8597,8624
8601,8602
8603,8630
8604,8605
8607,8634
8609,8636
8615,8618
8619,8620
8621,8630
8630,10817
8631,8632
8633,8636
8636,10823
8637,8638
8640,8641
8643,8644
8649,8650
8655,8656
8661,8662
8668,8671
8670,8671
8671,8680
8676,8703
8677,8704
8679,8706
8681,8708
8683,8710
8694,8703
8695,8704
8697,8706
8699,8708
8701,8710
8703,8704
8705,8708
8708,10895
8709,10896
8710,10897
8756,8765
8768,8771
8772,8773
8804,9533
8808,8809
8810,8819
8819,9548
8820,8821
8822,8825
8825,9554
8826,8827
8827,9070
8891,8900
8903,8906
8907,8908
8912,8921
8916,8917
8918,8927
8927,8954
8928,9657
8930,8933
8933,9662
8934,8935
8935,9664
8945,8954
8957,8960
8961,8962
8964,8965
8966,8969
8969,8978
8970,8971
8971,9214
8975,8978
8979,9222
8981,9224
8982,8983
8983,8986
8985,8986
8987,9230
8989,9232
9053,9062
9065,9068
9069,9070
9161,9170
9173,9176
9177,9178
9209,9938
9213,9214
9215,9224
9225,9954
9227,9230
9230,9959
9231,9232
9232,9961
9236,9239
9240,9241
9242,9251
9251,9278
9252,9279
9254,9257
9257,9284
9258,9259
9259,9286
9269,9278
9281,9284
9285,9286
9288,9369
9290,9293
9293,9302
9294,9375
9295,9376
9299,9302
9303,9384
9305,9386
9306,9387
9307,9388
9309,9390
9311,9392
9313,9394
9323,9332
9335,9338
9339,9340
9371,10100
9375,9384
9377,9386
9386,10115
9387,9388
9389,9392
9393,9394
9396,9423
9398,9425
9401,9428
9402,9429
9403,9430
9407,9434
9411,9438
9413,9440
9414,9415
9415,9418
9417,9418
9419,9446
9421,9448
9425,9428
9429,9430
9431,9440
9440,10169
9441,10170
9443,9446
9446,10175
9447,9448
9448,10177
10208,10211
10212,10213
10214,10223
10223,10250
10224,10225
10226,10229
10229,10256
10230,10231
10231,10312
10241,10250
10253,10256
10257,10258
10260,10261
10266,10267
10267,10276
10275,10276
10278,10279
10279,10360
10281,10282
